Iteration,TotalDistance,MaxTime,TotalWasteCollected,SumofNodesVisited,AvgScore,Time
42,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21997690200805664
43,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.3349893093109131
44,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.34000492095947266
45,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.22599530220031738
46,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21203827857971191
47,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.2149975299835205
48,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.22602558135986328
49,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.23601055145263672
50,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.22301340103149414
51,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.2140212059020996
52,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21198272705078125
53,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.34999847412109375
54,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.29400038719177246
55,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.22100019454956055
56,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21603131294250488
57,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21999692916870117
58,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.2099902629852295
59,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.23195385932922363
60,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.23099875450134277
61,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.20699858665466309
62,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21899628639221191
63,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.22102761268615723
64,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.35898661613464355
65,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.321002721786499
66,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.2650415897369385
67,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21201682090759277
68,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.25301170349121094
69,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.1919567584991455
70,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21904206275939941
71,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21895670890808105
72,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21400070190429688
73,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21903538703918457
74,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.3130013942718506
75,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.26201772689819336
76,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.2640206813812256
77,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21400070190429688
78,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.2120370864868164
79,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.22796845436096191
80,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.355954647064209
81,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.5130016803741455
82,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.230025053024292
83,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.3599739074707031
84,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.26600217819213867
85,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.30600810050964355
86,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.22204065322875977
87,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.20998907089233398
88,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21904373168945312
89,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21298646926879883
90,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.22302770614624023
91,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.22102665901184082
92,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21900296211242676
93,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21204233169555664
94,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.35399866104125977
95,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.2890040874481201
96,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.2250065803527832
97,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21102619171142578
98,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.2149651050567627
99,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.2199840545654297
100,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21799206733703613
101,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.22898626327514648
102,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.22900032997131348
103,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.21700167655944824
104,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.27700066566467285
105,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.27901387214660645
106,14805.91812854987,465.20469863988353,2409,231,0.3236825824709673,0.27701735496520996
107,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.25196146965026855
108,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21904563903808594
109,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20903325080871582
110,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2310330867767334
111,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22000432014465332
112,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21397185325622559
113,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21699833869934082
114,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21599793434143066
115,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.33998703956604004
116,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2370138168334961
117,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23103761672973633
118,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21399879455566406
119,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22099828720092773
120,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21901416778564453
121,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20997047424316406
122,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2140352725982666
123,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22002887725830078
124,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2200179100036621
125,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.19303083419799805
126,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.32497644424438477
127,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2630617618560791
128,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2860233783721924
129,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.25298357009887695
130,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2110443115234375
131,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21700096130371094
132,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2430739402770996
133,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22625732421875
134,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2089829444885254
135,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21399855613708496
136,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2219994068145752
137,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3399815559387207
138,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2571845054626465
139,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.24100017547607422
140,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22896933555603027
141,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2180464267730713
142,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22496461868286133
143,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21202683448791504
144,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20397281646728516
145,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21599793434143066
146,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20798993110656738
147,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2240004539489746
148,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3399977684020996
149,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2700021266937256
150,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.28299641609191895
151,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22004199028015137
152,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.27098774909973145
153,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2900421619415283
154,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.19902634620666504
155,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20699095726013184
156,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21396470069885254
157,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2069997787475586
158,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3240020275115967
159,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.25204014778137207
160,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.24303030967712402
161,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2229783535003662
162,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.28997325897216797
163,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2260143756866455
164,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23095488548278809
165,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22700142860412598
166,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21303796768188477
167,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20303893089294434
168,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20997834205627441
169,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3349614143371582
170,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.27499818801879883
171,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.26400256156921387
172,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2470097541809082
173,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21002507209777832
174,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22198939323425293
175,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2170400619506836
176,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21596717834472656
177,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.230973482131958
178,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20301437377929688
179,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.30796360969543457
180,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2629973888397217
181,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.285999059677124
182,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2710075378417969
183,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23999881744384766
184,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22101259231567383
185,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22598648071289062
186,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.26199984550476074
187,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2100069522857666
188,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21199417114257812
189,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21698689460754395
190,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.36496663093566895
191,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2609853744506836
192,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2519989013671875
193,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2330033779144287
194,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2079610824584961
195,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20302963256835938
196,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21003007888793945
197,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22299909591674805
198,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22497272491455078
199,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21999907493591309
200,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.24899506568908691
201,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3060147762298584
202,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.281998872756958
203,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21398615837097168
204,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20304131507873535
205,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21502280235290527
206,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21597027778625488
207,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2099459171295166
208,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2149829864501953
209,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2130138874053955
210,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2320098876953125
211,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2130277156829834
212,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3340139389038086
213,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.26103782653808594
214,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2590057849884033
215,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2360517978668213
216,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2539691925048828
217,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22903966903686523
218,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2200000286102295
219,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22499823570251465
220,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2190399169921875
221,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22603893280029297
222,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3389861583709717
223,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.255997896194458
224,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.220045804977417
225,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22899746894836426
226,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21302390098571777
227,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2829875946044922
228,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20199084281921387
229,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22602319717407227
230,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21301674842834473
231,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2170255184173584
232,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21804380416870117
233,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3519930839538574
234,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.28502416610717773
235,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20802879333496094
236,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.276979923248291
237,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2150263786315918
238,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23101425170898438
239,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2240433692932129
240,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22402620315551758
241,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.19699716567993164
242,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2219994068145752
243,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.311004638671875
244,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.25603747367858887
245,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2579941749572754
246,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20803499221801758
247,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.683556318283081
248,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2219865322113037
249,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21604514122009277
250,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21699762344360352
251,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2099912166595459
252,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.34095311164855957
253,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.25699901580810547
254,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22500967979431152
255,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.24626636505126953
256,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.28099513053894043
257,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20199060440063477
258,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21105170249938965
259,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20302724838256836
260,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20303869247436523
261,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2020430564880371
262,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22798562049865723
263,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.34502315521240234
264,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.264268159866333
265,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21404314041137695
266,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.19801807403564453
267,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2139585018157959
268,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20202946662902832
269,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20603060722351074
270,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21397757530212402
271,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22604727745056152
272,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21695923805236816
273,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23104190826416016
274,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.33697056770324707
275,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.359041690826416
276,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23299884796142578
277,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2479867935180664
278,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2259984016418457
279,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23703408241271973
280,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21697568893432617
281,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22800493240356445
282,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23299384117126465
283,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21496009826660156
284,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.255002498626709
285,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3320024013519287
286,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.25499749183654785
287,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21201205253601074
288,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22196602821350098
289,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2190382480621338
290,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.213026762008667
291,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22098398208618164
292,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.19603943824768066
293,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21199965476989746
294,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20599675178527832
295,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22601819038391113
296,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.33998584747314453
297,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.26599860191345215
298,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22400951385498047
299,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3059995174407959
300,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22099828720092773
301,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2219858169555664
302,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2020094394683838
303,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20600676536560059
304,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22502994537353516
305,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22296452522277832
306,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3469865322113037
307,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2460005283355713
308,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23700642585754395
309,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20701193809509277
310,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21800565719604492
311,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21300387382507324
312,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21601629257202148
313,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2970387935638428
314,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23002934455871582
315,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23699545860290527
316,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23699426651000977
317,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3569955825805664
318,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.25000953674316406
319,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21298956871032715
320,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.26299571990966797
321,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.23803091049194336
322,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.217010498046875
323,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20299792289733887
324,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20499753952026367
325,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2069852352142334
326,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21499896049499512
327,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2849915027618408
328,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2870299816131592
329,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.25599074363708496
330,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21297621726989746
331,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22099900245666504
332,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21799921989440918
333,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.22798967361450195
334,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20899701118469238
335,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.20302128791809082
336,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.2040412425994873
337,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.21197509765625
338,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.26099681854248047
339,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.3829934597015381
340,13341.669777431624,438.1722451270607,2435,230,0.31399060146511315,0.379993200302124
